pairs	Predictions	Scores
MG592543.1:Vibrio anguillarum	0	0
MG592543.1:Vibrio breoganii	1	1
MG592543.1:Vibrio cyclitrophicus	0	0
MG592543.1:Vibrio kanaloae	0	0
MG592543.1:Vibrio lentus	0	0
MG592543.1:Vibrio parahaemolyticus	0	0
MG592543.1:Vibrio sp. 10N.1	0	0
MG592543.1:Vibrio sp. 10N.2	0	0
MG592543.1:Vibrio sp. 10N.3	0	0
MG592543.1:Vibrio sp. 10N.4	0	0
MG592543.1:Vibrio sp. 10N.5	0	0
MG592543.1:Vibrio sp. F12	0	0
MG592543.1:Vibrio sp. F13	0	0
MG592543.1:Vibrio splendidus	0	0
MG592543.1:Vibrio tasmaniensis	0	0
MG592543.1:Vibrio vulnificus	0	0
MG592544.1:Aliivibrio fischeri	0	0
MG592544.1:Enterovibrio norvegicus	0	0
MG592544.1:Shewanella sp. 10N.6	0	0
MG592544.1:Shewanella sp. 10N.7	0	0
MG592544.1:Vibrio alginolyticus	0	0
MG592544.1:Vibrio anguillarum	0	0
MG592544.1:Vibrio breoganii	0	0
MG592544.1:Vibrio cyclitrophicus	0	0
MG592544.1:Vibrio kanaloae	0	0
MG592544.1:Vibrio lentus	0	0
MG592544.1:Vibrio parahaemolyticus	0	0
MG592544.1:Vibrio sp. 10N.1	0	0
MG592544.1:Vibrio sp. 10N.2	0	0
MG592544.1:Vibrio sp. 10N.3	0	0
MG592544.1:Vibrio sp. 10N.4	0	0
MG592544.1:Vibrio sp. 10N.5	0	0
MG592544.1:Vibrio sp. F12	1	1
MG592544.1:Vibrio sp. F13	0	0
MG592544.1:Vibrio splendidus	0	0
MG592544.1:Vibrio tasmaniensis	0	0
MG592544.1:Vibrio vulnificus	0	0
MG592545.1:Aliivibrio fischeri	0	0
MG592545.1:Enterovibrio norvegicus	0	0
MG592545.1:Shewanella sp. 10N.6	0	0
MG592545.1:Shewanella sp. 10N.7	0	0
MG592545.1:Vibrio alginolyticus	0	0
MG592545.1:Vibrio anguillarum	0	0
MG592545.1:Vibrio breoganii	0	0
MG592545.1:Vibrio cyclitrophicus	0	0
MG592545.1:Vibrio kanaloae	0	0
MG592545.1:Vibrio lentus	0	0
MG592545.1:Vibrio parahaemolyticus	0	0
MG592545.1:Vibrio sp. 10N.1	0	0
MG592545.1:Vibrio sp. 10N.2	0	0
MG592545.1:Vibrio sp. 10N.3	0	0
MG592545.1:Vibrio sp. 10N.4	0	0
MG592545.1:Vibrio sp. 10N.5	0	0
MG592545.1:Vibrio sp. F12	0	0
MG592545.1:Vibrio sp. F13	0	0
MG592545.1:Vibrio splendidus	0	0
MG592545.1:Vibrio tasmaniensis	0	0
MG592545.1:Vibrio vulnificus	0	0
MG592546.1:Aliivibrio fischeri	0	0
MG592546.1:Enterovibrio norvegicus	0	0
MG592546.1:Shewanella sp. 10N.6	0	0
MG592546.1:Shewanella sp. 10N.7	0	0
MG592546.1:Vibrio alginolyticus	0	0
MG592546.1:Vibrio anguillarum	0	0
MG592546.1:Vibrio breoganii	0	0
MG592546.1:Vibrio cyclitrophicus	0	0
MG592546.1:Vibrio kanaloae	0	0
MG592546.1:Vibrio lentus	0	0
MG592546.1:Vibrio parahaemolyticus	0	0
MG592546.1:Vibrio sp. 10N.1	0	0
MG592546.1:Vibrio sp. 10N.2	0	0
MG592546.1:Vibrio sp. 10N.3	0	0
MG592546.1:Vibrio sp. 10N.4	0	0
MG592546.1:Vibrio sp. 10N.5	0	0
MG592546.1:Vibrio sp. F12	0	0
MG592546.1:Vibrio sp. F13	0	0
MG592546.1:Vibrio splendidus	1	1
MG592546.1:Vibrio tasmaniensis	0	0
MG592546.1:Vibrio vulnificus	0	0
MG592547.1:Aliivibrio fischeri	0	0
MG592547.1:Enterovibrio norvegicus	0	0
MG592547.1:Shewanella sp. 10N.6	0	0
MG592547.1:Shewanella sp. 10N.7	0	0
MG592547.1:Vibrio alginolyticus	0	0
MG592547.1:Vibrio anguillarum	0	0
MG592547.1:Vibrio breoganii	0	0
MG592547.1:Vibrio cyclitrophicus	0	0
MG592547.1:Vibrio kanaloae	0	0
MG592547.1:Vibrio lentus	0	0
MG592547.1:Vibrio parahaemolyticus	0	0
MG592547.1:Vibrio sp. 10N.1	0	0
MG592547.1:Vibrio sp. 10N.2	0	0
MG592547.1:Vibrio sp. 10N.3	0	0
MG592547.1:Vibrio sp. 10N.4	0	0
MG592547.1:Vibrio sp. 10N.5	0	0
MG592547.1:Vibrio sp. F12	0	0
MG592547.1:Vibrio sp. F13	0	0
MG592547.1:Vibrio splendidus	1	1
MG592547.1:Vibrio tasmaniensis	0	0
MG592547.1:Vibrio vulnificus	0	0
MG592548.1:Aliivibrio fischeri	0	0
MG592548.1:Enterovibrio norvegicus	0	0
MG592548.1:Shewanella sp. 10N.6	0	0
MG592548.1:Shewanella sp. 10N.7	0	0
MG592548.1:Vibrio alginolyticus	0	0
MG592548.1:Vibrio anguillarum	0	0
MG592548.1:Vibrio breoganii	1	1
MG592548.1:Vibrio cyclitrophicus	0	0
MG592548.1:Vibrio kanaloae	0	0
MG592548.1:Vibrio lentus	0	0
MG592548.1:Vibrio parahaemolyticus	0	0
MG592548.1:Vibrio sp. 10N.1	0	0
MG592548.1:Vibrio sp. 10N.2	0	0
MG592548.1:Vibrio sp. 10N.3	0	0
MG592548.1:Vibrio sp. 10N.4	0	0
MG592548.1:Vibrio sp. 10N.5	0	0
MG592548.1:Vibrio sp. F12	0	0
MG592548.1:Vibrio sp. F13	0	0
MG592548.1:Vibrio splendidus	0	0
MG592548.1:Vibrio tasmaniensis	0	0
MG592548.1:Vibrio vulnificus	0	0
MG592549.1:Aliivibrio fischeri	0	0
MG592549.1:Enterovibrio norvegicus	0	0
MG592549.1:Shewanella sp. 10N.6	0	0
MG592549.1:Shewanella sp. 10N.7	0	0
MG592549.1:Vibrio alginolyticus	0	0
MG592549.1:Vibrio anguillarum	0	0
MG592549.1:Vibrio breoganii	0	0
MG592549.1:Vibrio cyclitrophicus	0	0
MG592549.1:Vibrio kanaloae	0	0
MG592549.1:Vibrio lentus	0	0
MG592549.1:Vibrio parahaemolyticus	0	0
MG592549.1:Vibrio sp. 10N.1	0	0
MG592549.1:Vibrio sp. 10N.2	1	1
MG592549.1:Vibrio sp. 10N.3	0	0
MG592549.1:Vibrio sp. 10N.4	0	0
MG592549.1:Vibrio sp. 10N.5	0	0
MG592549.1:Vibrio sp. F12	0	0
MG592549.1:Vibrio sp. F13	0	0
MG592549.1:Vibrio splendidus	0	0
MG592549.1:Vibrio tasmaniensis	0	0
MG592549.1:Vibrio vulnificus	0	0
MG592550.1:Aliivibrio fischeri	0	0
MG592550.1:Enterovibrio norvegicus	0	0
MG592550.1:Shewanella sp. 10N.6	0	0
MG592550.1:Shewanella sp. 10N.7	0	0
MG592550.1:Vibrio alginolyticus	0	0
MG592550.1:Vibrio anguillarum	0	0
MG592550.1:Vibrio breoganii	0	0
MG592550.1:Vibrio cyclitrophicus	1	1
MG592550.1:Vibrio kanaloae	0	0
MG592550.1:Vibrio lentus	0	0
MG592550.1:Vibrio parahaemolyticus	0	0
MG592550.1:Vibrio sp. 10N.1	0	0
MG592550.1:Vibrio sp. 10N.2	0	0
MG592550.1:Vibrio sp. 10N.3	0	0
MG592550.1:Vibrio sp. 10N.4	0	0
MG592550.1:Vibrio sp. 10N.5	0	0
MG592550.1:Vibrio sp. F12	0	0
MG592550.1:Vibrio sp. F13	0	0
MG592550.1:Vibrio splendidus	0	0
MG592550.1:Vibrio tasmaniensis	0	0
MG592550.1:Vibrio vulnificus	0	0
MG592551.1:Aliivibrio fischeri	0	0
MG592551.1:Enterovibrio norvegicus	0	0
MG592551.1:Shewanella sp. 10N.6	0	0
MG592551.1:Shewanella sp. 10N.7	0	0
MG592551.1:Vibrio alginolyticus	0	0
MG592551.1:Vibrio anguillarum	0	0
MG592551.1:Vibrio breoganii	0	0
MG592551.1:Vibrio cyclitrophicus	0	0
MG592551.1:Vibrio kanaloae	0	0
MG592551.1:Vibrio lentus	0	0
MG592551.1:Vibrio parahaemolyticus	0	0
MG592551.1:Vibrio sp. 10N.1	0	0
MG592551.1:Vibrio sp. 10N.2	1	1
MG592551.1:Vibrio sp. 10N.3	0	0
MG592551.1:Vibrio sp. 10N.4	0	0
MG592551.1:Vibrio sp. 10N.5	0	0
MG592551.1:Vibrio sp. F12	0	0
MG592551.1:Vibrio sp. F13	0	0
MG592551.1:Vibrio splendidus	0	0
MG592551.1:Vibrio tasmaniensis	0	0
MG592551.1:Vibrio vulnificus	0	0
MG592552.1:Aliivibrio fischeri	0	0
MG592552.1:Enterovibrio norvegicus	0	0
MG592552.1:Shewanella sp. 10N.6	0	0
MG592552.1:Shewanella sp. 10N.7	0	0
MG592552.1:Vibrio alginolyticus	0	0
MG592552.1:Vibrio anguillarum	0	0
MG592552.1:Vibrio breoganii	0	0
MG592552.1:Vibrio cyclitrophicus	1	1
MG592552.1:Vibrio kanaloae	0	0
MG592552.1:Vibrio lentus	0	0
MG592552.1:Vibrio parahaemolyticus	0	0
MG592552.1:Vibrio sp. 10N.1	0	0
MG592552.1:Vibrio sp. 10N.2	0	0
MG592552.1:Vibrio sp. 10N.3	0	0
MG592552.1:Vibrio sp. 10N.4	0	0
MG592552.1:Vibrio sp. 10N.5	0	0
MG592552.1:Vibrio sp. F12	0	0
MG592552.1:Vibrio sp. F13	0	0
MG592552.1:Vibrio splendidus	0	0
MG592552.1:Vibrio tasmaniensis	0	0
MG592552.1:Vibrio vulnificus	0	0
MG592553.1:Aliivibrio fischeri	0	0
MG592553.1:Enterovibrio norvegicus	0	0
MG592553.1:Shewanella sp. 10N.6	0	0
MG592553.1:Shewanella sp. 10N.7	0	0
MG592553.1:Vibrio alginolyticus	0	0
MG592553.1:Vibrio anguillarum	0	0
MG592553.1:Vibrio breoganii	0	0
MG592553.1:Vibrio cyclitrophicus	0	0
MG592553.1:Vibrio kanaloae	0	0
MG592553.1:Vibrio lentus	0	0
MG592553.1:Vibrio parahaemolyticus	0	0
MG592553.1:Vibrio sp. 10N.1	0	0
MG592553.1:Vibrio sp. 10N.2	0	0
MG592553.1:Vibrio sp. 10N.3	0	0
MG592553.1:Vibrio sp. 10N.4	0	0
MG592553.1:Vibrio sp. 10N.5	0	0
MG592553.1:Vibrio sp. F12	0	0
MG592553.1:Vibrio sp. F13	0	0
MG592553.1:Vibrio splendidus	1	1
MG592553.1:Vibrio tasmaniensis	0	0
MG592553.1:Vibrio vulnificus	0	0
MG592554.1:Aliivibrio fischeri	0	0
MG592554.1:Enterovibrio norvegicus	0	0
MG592554.1:Shewanella sp. 10N.6	0	0
MG592554.1:Shewanella sp. 10N.7	0	0
MG592554.1:Vibrio alginolyticus	0	0
MG592554.1:Vibrio anguillarum	0	0
MG592554.1:Vibrio breoganii	1	1
MG592554.1:Vibrio cyclitrophicus	0	0
MG592554.1:Vibrio kanaloae	0	0
MG592554.1:Vibrio lentus	0	0
MG592554.1:Vibrio parahaemolyticus	0	0
MG592554.1:Vibrio sp. 10N.1	0	0
MG592554.1:Vibrio sp. 10N.2	0	0
MG592554.1:Vibrio sp. 10N.3	0	0
MG592554.1:Vibrio sp. 10N.4	0	0
MG592554.1:Vibrio sp. 10N.5	0	0
MG592554.1:Vibrio sp. F12	0	0
MG592554.1:Vibrio sp. F13	0	0
MG592554.1:Vibrio splendidus	0	0
MG592554.1:Vibrio tasmaniensis	0	0
MG592554.1:Vibrio vulnificus	0	0
MG592559.1:Aliivibrio fischeri	0	0
MG592559.1:Enterovibrio norvegicus	0	0
MG592559.1:Shewanella sp. 10N.6	0	0
MG592559.1:Shewanella sp. 10N.7	0	0
MG592559.1:Vibrio alginolyticus	0	0
MG592559.1:Vibrio anguillarum	0	0
MG592559.1:Vibrio breoganii	1	1
MG592559.1:Vibrio cyclitrophicus	0	0
MG592559.1:Vibrio kanaloae	0	0
MG592559.1:Vibrio lentus	0	0
MG592559.1:Vibrio parahaemolyticus	0	0
MG592559.1:Vibrio sp. 10N.1	0	0
MG592559.1:Vibrio sp. 10N.2	0	0
MG592559.1:Vibrio sp. 10N.3	0	0
MG592559.1:Vibrio sp. 10N.4	0	0
MG592559.1:Vibrio sp. 10N.5	0	0
MG592559.1:Vibrio sp. F12	0	0
MG592559.1:Vibrio sp. F13	0	0
MG592559.1:Vibrio splendidus	0	0
MG592559.1:Vibrio tasmaniensis	0	0
MG592559.1:Vibrio vulnificus	0	0
MG592560.1:Aliivibrio fischeri	0	0
MG592560.1:Enterovibrio norvegicus	0	0
MG592560.1:Shewanella sp. 10N.6	0	0
MG592560.1:Shewanella sp. 10N.7	0	0
MG592560.1:Vibrio alginolyticus	0	0
MG592560.1:Vibrio anguillarum	0	0
MG592560.1:Vibrio breoganii	0	0
MG592560.1:Vibrio cyclitrophicus	0	0
MG592560.1:Vibrio kanaloae	0	0
MG592560.1:Vibrio lentus	1	1
MG592560.1:Vibrio parahaemolyticus	0	0
MG592560.1:Vibrio sp. 10N.1	0	0
MG592560.1:Vibrio sp. 10N.2	0	0
MG592560.1:Vibrio sp. 10N.3	0	0
MG592560.1:Vibrio sp. 10N.4	0	0
MG592560.1:Vibrio sp. 10N.5	0	0
MG592560.1:Vibrio sp. F12	0	0
MG592560.1:Vibrio sp. F13	0	0
MG592560.1:Vibrio splendidus	0	0
MG592560.1:Vibrio tasmaniensis	0	0
MG592560.1:Vibrio vulnificus	0	0
MG592561.1:Aliivibrio fischeri	0	0
MG592561.1:Enterovibrio norvegicus	0	0
MG592561.1:Shewanella sp. 10N.6	0	0
MG592561.1:Shewanella sp. 10N.7	0	0
MG592561.1:Vibrio alginolyticus	0	0
MG592561.1:Vibrio anguillarum	0	0
MG592561.1:Vibrio breoganii	0	0
MG592561.1:Vibrio cyclitrophicus	0	0
MG592561.1:Vibrio kanaloae	0	0
MG592561.1:Vibrio lentus	0	0
MG592561.1:Vibrio parahaemolyticus	0	0
MG592561.1:Vibrio sp. 10N.1	0	0
MG592561.1:Vibrio sp. 10N.2	0	0
MG592561.1:Vibrio sp. 10N.3	0	0
MG592561.1:Vibrio sp. 10N.4	0	0
MG592561.1:Vibrio sp. 10N.5	0	0
MG592561.1:Vibrio sp. F12	0	0
MG592561.1:Vibrio sp. F13	0	0
MG592561.1:Vibrio splendidus	1	1
MG592561.1:Vibrio tasmaniensis	0	0
MG592561.1:Vibrio vulnificus	0	0
MG592562.1:Aliivibrio fischeri	0	0
MG592562.1:Enterovibrio norvegicus	0	0
MG592562.1:Shewanella sp. 10N.6	0	0
MG592562.1:Shewanella sp. 10N.7	0	0
MG592562.1:Vibrio alginolyticus	0	0
MG592562.1:Vibrio anguillarum	0	0
MG592562.1:Vibrio breoganii	0	0
MG592562.1:Vibrio cyclitrophicus	0	0
MG592562.1:Vibrio kanaloae	0	0
MG592562.1:Vibrio lentus	0	0
MG592562.1:Vibrio parahaemolyticus	0	0
MG592562.1:Vibrio sp. 10N.1	0	0
MG592562.1:Vibrio sp. 10N.2	0	0
MG592562.1:Vibrio sp. 10N.3	0	0
MG592562.1:Vibrio sp. 10N.4	0	0
MG592562.1:Vibrio sp. 10N.5	0	0
MG592562.1:Vibrio sp. F12	0	0
MG592562.1:Vibrio sp. F13	0	0
MG592562.1:Vibrio splendidus	1	1
MG592562.1:Vibrio tasmaniensis	0	0
MG592562.1:Vibrio vulnificus	0	0
MG592563.1:Aliivibrio fischeri	0	0
MG592563.1:Enterovibrio norvegicus	0	0
MG592563.1:Shewanella sp. 10N.6	0	0
MG592563.1:Shewanella sp. 10N.7	0	0
MG592563.1:Vibrio alginolyticus	0	0
MG592563.1:Vibrio anguillarum	0	0
MG592563.1:Vibrio breoganii	0	0
MG592563.1:Vibrio cyclitrophicus	0	0
MG592563.1:Vibrio kanaloae	0	0
MG592563.1:Vibrio lentus	1	1
MG592563.1:Vibrio parahaemolyticus	0	0
MG592563.1:Vibrio sp. 10N.1	0	0
MG592563.1:Vibrio sp. 10N.2	0	0
MG592563.1:Vibrio sp. 10N.3	0	0
MG592563.1:Vibrio sp. 10N.4	0	0
MG592563.1:Vibrio sp. 10N.5	0	0
MG592563.1:Vibrio sp. F12	0	0
MG592563.1:Vibrio sp. F13	0	0
MG592563.1:Vibrio splendidus	0	0
MG592563.1:Vibrio tasmaniensis	0	0
MG592563.1:Vibrio vulnificus	0	0
MG592564.1:Aliivibrio fischeri	0	0
MG592564.1:Enterovibrio norvegicus	0	0
MG592564.1:Shewanella sp. 10N.6	0	0
MG592564.1:Shewanella sp. 10N.7	0	0
MG592564.1:Vibrio alginolyticus	0	0
MG592564.1:Vibrio anguillarum	0	0
MG592564.1:Vibrio breoganii	0	0
MG592564.1:Vibrio cyclitrophicus	0	0
MG592564.1:Vibrio kanaloae	0	0
MG592564.1:Vibrio lentus	1	1
MG592564.1:Vibrio parahaemolyticus	0	0
MG592564.1:Vibrio sp. 10N.1	0	0
MG592564.1:Vibrio sp. 10N.2	0	0
MG592564.1:Vibrio sp. 10N.3	0	0
MG592564.1:Vibrio sp. 10N.4	0	0
MG592564.1:Vibrio sp. 10N.5	0	0
MG592564.1:Vibrio sp. F12	0	0
MG592564.1:Vibrio sp. F13	0	0
MG592564.1:Vibrio splendidus	0	0
MG592564.1:Vibrio tasmaniensis	0	0
MG592564.1:Vibrio vulnificus	0	0
MG592565.1:Aliivibrio fischeri	0	0
MG592565.1:Enterovibrio norvegicus	0	0
MG592565.1:Shewanella sp. 10N.6	0	0
MG592565.1:Shewanella sp. 10N.7	0	0
MG592565.1:Vibrio alginolyticus	0	0
MG592565.1:Vibrio anguillarum	0	0
MG592565.1:Vibrio breoganii	0	0
MG592565.1:Vibrio cyclitrophicus	0	0
MG592565.1:Vibrio kanaloae	0	0
MG592565.1:Vibrio lentus	1	1
MG592565.1:Vibrio parahaemolyticus	0	0
MG592565.1:Vibrio sp. 10N.1	0	0
MG592565.1:Vibrio sp. 10N.2	0	0
MG592565.1:Vibrio sp. 10N.3	0	0
MG592565.1:Vibrio sp. 10N.4	0	0
MG592565.1:Vibrio sp. 10N.5	0	0
MG592565.1:Vibrio sp. F12	0	0
MG592565.1:Vibrio sp. F13	0	0
MG592565.1:Vibrio splendidus	0	0
MG592565.1:Vibrio tasmaniensis	0	0
MG592565.1:Vibrio vulnificus	0	0
MG592566.1:Aliivibrio fischeri	0	0
MG592566.1:Enterovibrio norvegicus	0	0
MG592566.1:Shewanella sp. 10N.6	0	0
MG592566.1:Shewanella sp. 10N.7	0	0
MG592566.1:Vibrio alginolyticus	0	0
MG592566.1:Vibrio anguillarum	0	0
MG592566.1:Vibrio breoganii	0	0
MG592566.1:Vibrio cyclitrophicus	1	1
MG592566.1:Vibrio kanaloae	0	0
MG592566.1:Vibrio lentus	0	0
MG592566.1:Vibrio parahaemolyticus	0	0
MG592566.1:Vibrio sp. 10N.1	0	0
MG592566.1:Vibrio sp. 10N.2	0	0
MG592566.1:Vibrio sp. 10N.3	0	0
MG592566.1:Vibrio sp. 10N.4	0	0
MG592566.1:Vibrio sp. 10N.5	0	0
MG592566.1:Vibrio sp. F12	0	0
MG592566.1:Vibrio sp. F13	0	0
MG592566.1:Vibrio splendidus	0	0
MG592566.1:Vibrio tasmaniensis	0	0
MG592566.1:Vibrio vulnificus	0	0
MG592567.1:Aliivibrio fischeri	0	0
MG592567.1:Enterovibrio norvegicus	0	0
MG592567.1:Shewanella sp. 10N.6	0	0
MG592567.1:Shewanella sp. 10N.7	0	0
MG592567.1:Vibrio alginolyticus	0	0
MG592567.1:Vibrio anguillarum	0	0
MG592567.1:Vibrio breoganii	0	0
MG592567.1:Vibrio cyclitrophicus	1	1
MG592567.1:Vibrio kanaloae	0	0
MG592567.1:Vibrio lentus	0	0
MG592567.1:Vibrio parahaemolyticus	0	0
MG592567.1:Vibrio sp. 10N.1	0	0
MG592567.1:Vibrio sp. 10N.2	0	0
MG592567.1:Vibrio sp. 10N.3	0	0
MG592567.1:Vibrio sp. 10N.4	0	0
MG592567.1:Vibrio sp. 10N.5	0	0
MG592567.1:Vibrio sp. F12	0	0
MG592567.1:Vibrio sp. F13	0	0
MG592567.1:Vibrio splendidus	0	0
MG592567.1:Vibrio tasmaniensis	0	0
MG592567.1:Vibrio vulnificus	0	0
MG592569.1:Aliivibrio fischeri	0	0
MG592569.1:Enterovibrio norvegicus	0	0
MG592569.1:Shewanella sp. 10N.6	0	0
MG592569.1:Shewanella sp. 10N.7	0	0
MG592569.1:Vibrio alginolyticus	0	0
MG592569.1:Vibrio anguillarum	0	0
MG592569.1:Vibrio breoganii	0	0
MG592569.1:Vibrio cyclitrophicus	1	1
MG592569.1:Vibrio kanaloae	0	0
MG592569.1:Vibrio lentus	0	0
MG592569.1:Vibrio parahaemolyticus	0	0
MG592569.1:Vibrio sp. 10N.1	0	0
MG592569.1:Vibrio sp. 10N.2	0	0
MG592569.1:Vibrio sp. 10N.3	0	0
MG592569.1:Vibrio sp. 10N.4	0	0
MG592569.1:Vibrio sp. 10N.5	0	0
MG592569.1:Vibrio sp. F12	0	0
MG592569.1:Vibrio sp. F13	0	0
MG592569.1:Vibrio splendidus	0	0
MG592569.1:Vibrio tasmaniensis	0	0
MG592569.1:Vibrio vulnificus	0	0
MG592571.1:Aliivibrio fischeri	0	0
MG592571.1:Enterovibrio norvegicus	0	0
MG592571.1:Shewanella sp. 10N.6	0	0
MG592571.1:Shewanella sp. 10N.7	0	0
MG592571.1:Vibrio alginolyticus	0	0
MG592571.1:Vibrio anguillarum	0	0
MG592571.1:Vibrio breoganii	0	0
MG592571.1:Vibrio cyclitrophicus	0	0
MG592571.1:Vibrio kanaloae	0	0
MG592571.1:Vibrio lentus	1	1
MG592571.1:Vibrio parahaemolyticus	0	0
MG592571.1:Vibrio sp. 10N.1	0	0
MG592571.1:Vibrio sp. 10N.2	0	0
MG592571.1:Vibrio sp. 10N.3	0	0
MG592571.1:Vibrio sp. 10N.4	0	0
MG592571.1:Vibrio sp. 10N.5	0	0
MG592571.1:Vibrio sp. F12	0	0
MG592571.1:Vibrio sp. F13	0	0
MG592571.1:Vibrio splendidus	0	0
MG592571.1:Vibrio tasmaniensis	0	0
MG592571.1:Vibrio vulnificus	0	0
MG592572.1:Aliivibrio fischeri	0	0
MG592572.1:Enterovibrio norvegicus	0	0
MG592572.1:Shewanella sp. 10N.6	0	0
MG592572.1:Shewanella sp. 10N.7	0	0
MG592572.1:Vibrio alginolyticus	0	0
MG592572.1:Vibrio anguillarum	0	0
MG592572.1:Vibrio breoganii	0	0
MG592572.1:Vibrio cyclitrophicus	1	1
MG592572.1:Vibrio kanaloae	0	0
MG592572.1:Vibrio lentus	0	0
MG592572.1:Vibrio parahaemolyticus	0	0
MG592572.1:Vibrio sp. 10N.1	0	0
MG592572.1:Vibrio sp. 10N.2	0	0
MG592572.1:Vibrio sp. 10N.3	0	0
MG592572.1:Vibrio sp. 10N.4	0	0
MG592572.1:Vibrio sp. 10N.5	0	0
MG592572.1:Vibrio sp. F12	0	0
MG592572.1:Vibrio sp. F13	0	0
MG592572.1:Vibrio splendidus	0	0
MG592572.1:Vibrio tasmaniensis	0	0
MG592572.1:Vibrio vulnificus	0	0
MG592573.1:Aliivibrio fischeri	0	0
MG592573.1:Enterovibrio norvegicus	0	0
MG592573.1:Shewanella sp. 10N.6	0	0
MG592573.1:Shewanella sp. 10N.7	0	0
MG592573.1:Vibrio alginolyticus	0	0
MG592573.1:Vibrio anguillarum	0	0
MG592573.1:Vibrio breoganii	0	0
MG592573.1:Vibrio cyclitrophicus	1	1
MG592573.1:Vibrio kanaloae	0	0
MG592573.1:Vibrio lentus	0	0
MG592573.1:Vibrio parahaemolyticus	0	0
MG592573.1:Vibrio sp. 10N.1	0	0
MG592573.1:Vibrio sp. 10N.2	0	0
MG592573.1:Vibrio sp. 10N.3	0	0
MG592573.1:Vibrio sp. 10N.4	0	0
MG592573.1:Vibrio sp. 10N.5	0	0
MG592573.1:Vibrio sp. F12	0	0
MG592573.1:Vibrio sp. F13	0	0
MG592573.1:Vibrio splendidus	0	0
MG592573.1:Vibrio tasmaniensis	0	0
MG592573.1:Vibrio vulnificus	0	0
MG592574.1:Aliivibrio fischeri	0	0
MG592574.1:Enterovibrio norvegicus	0	0
MG592574.1:Shewanella sp. 10N.6	0	0
MG592574.1:Shewanella sp. 10N.7	0	0
MG592574.1:Vibrio alginolyticus	0	0
MG592574.1:Vibrio anguillarum	0	0
MG592574.1:Vibrio breoganii	0	0
MG592574.1:Vibrio cyclitrophicus	1	1
MG592574.1:Vibrio kanaloae	0	0
MG592574.1:Vibrio lentus	0	0
MG592574.1:Vibrio parahaemolyticus	0	0
MG592574.1:Vibrio sp. 10N.1	0	0
MG592574.1:Vibrio sp. 10N.2	0	0
MG592574.1:Vibrio sp. 10N.3	0	0
MG592574.1:Vibrio sp. 10N.4	0	0
MG592574.1:Vibrio sp. 10N.5	0	0
MG592574.1:Vibrio sp. F12	0	0
MG592574.1:Vibrio sp. F13	0	0
MG592574.1:Vibrio splendidus	0	0
MG592574.1:Vibrio tasmaniensis	0	0
MG592574.1:Vibrio vulnificus	0	0
MG592575.1:Aliivibrio fischeri	0	0
MG592575.1:Enterovibrio norvegicus	0	0
MG592575.1:Shewanella sp. 10N.6	0	0
MG592575.1:Shewanella sp. 10N.7	0	0
MG592575.1:Vibrio alginolyticus	0	0
MG592575.1:Vibrio anguillarum	0	0
MG592575.1:Vibrio breoganii	0	0
MG592575.1:Vibrio cyclitrophicus	0	0
MG592575.1:Vibrio kanaloae	0	0
MG592575.1:Vibrio lentus	0	0
MG592575.1:Vibrio parahaemolyticus	0	0
MG592575.1:Vibrio sp. 10N.1	0	0
MG592575.1:Vibrio sp. 10N.2	0	0
MG592575.1:Vibrio sp. 10N.3	0	0
MG592575.1:Vibrio sp. 10N.4	0	0
MG592575.1:Vibrio sp. 10N.5	0	0
MG592575.1:Vibrio sp. F12	0	0
MG592575.1:Vibrio sp. F13	0	0
MG592575.1:Vibrio splendidus	0	0
MG592575.1:Vibrio tasmaniensis	1	1
MG592575.1:Vibrio vulnificus	0	0
MG592576.1:Aliivibrio fischeri	0	0
MG592576.1:Enterovibrio norvegicus	0	0
MG592576.1:Shewanella sp. 10N.6	0	0
MG592576.1:Shewanella sp. 10N.7	0	0
MG592576.1:Vibrio alginolyticus	0	0
MG592576.1:Vibrio anguillarum	0	0
MG592576.1:Vibrio breoganii	1	1
MG592576.1:Vibrio cyclitrophicus	0	0
MG592576.1:Vibrio kanaloae	0	0
MG592576.1:Vibrio lentus	0	0
MG592576.1:Vibrio parahaemolyticus	0	0
MG592576.1:Vibrio sp. 10N.1	0	0
MG592576.1:Vibrio sp. 10N.2	0	0
MG592576.1:Vibrio sp. 10N.3	0	0
MG592576.1:Vibrio sp. 10N.4	0	0
MG592576.1:Vibrio sp. 10N.5	0	0
MG592576.1:Vibrio sp. F12	0	0
MG592576.1:Vibrio sp. F13	0	0
MG592576.1:Vibrio splendidus	0	0
MG592576.1:Vibrio tasmaniensis	0	0
MG592576.1:Vibrio vulnificus	0	0
MG592577.1:Aliivibrio fischeri	0	0
MG592577.1:Enterovibrio norvegicus	0	0
MG592577.1:Shewanella sp. 10N.6	0	0
MG592577.1:Shewanella sp. 10N.7	0	0
MG592577.1:Vibrio alginolyticus	0	0
MG592577.1:Vibrio anguillarum	0	0
MG592577.1:Vibrio breoganii	1	1
MG592577.1:Vibrio cyclitrophicus	0	0
MG592577.1:Vibrio kanaloae	0	0
MG592577.1:Vibrio lentus	0	0
MG592577.1:Vibrio parahaemolyticus	0	0
MG592577.1:Vibrio sp. 10N.1	0	0
MG592577.1:Vibrio sp. 10N.2	0	0
MG592577.1:Vibrio sp. 10N.3	0	0
MG592577.1:Vibrio sp. 10N.4	0	0
