Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,235560,Contig_791908.fasta,0.002363189876719605,3.5322815030057097e-07,0.35637002213961655,CM
,235560,Contig_24572783.fasta,0.011445998119362331,2.3300775320832896e-05,0.44457371883070457,CM
,235560,Contig_53481.fasta,0.0,0.0,0.0,CM
,235560,Contig_931044.fasta,0.021080096975191004,9.095657012337932e-05,0.4700289694317595,CM
,235560,Contig_369322.fasta,0.022086889461767175,9.232160445799768e-05,0.46838222129060714,CM
,235560,Contig_553512.fasta,0.0023215511981983313,4.443838007542373e-07,0.35461450478917506,CM
,235560,Contig_368367.fasta,0.0023499774959338466,5.780194168534525e-07,0.3577322928664499,CM
,235560,Contig_986515.fasta,0.015048792053025358,4.515500241580789e-05,0.45806543227539553,CM
,235560,Contig_61542.fasta,0.012710050049744308,3.130705961206951e-05,0.4481933324418741,CM
,235560,Contig_137592.fasta,0.025422362694665752,0.00013194386607804243,0.47600594005016944,CM
,235560,Contig_498311.fasta,0.00912127990107015,1.518668552495974e-05,0.43547123226553425,CM
,235560,Contig_369512.fasta,0.010773607578476077,2.116373831731092e-05,0.4449965183731018,CM
,235560,Contig_135235.fasta,0.0034622635614618763,1.8809239919168856e-06,0.38559030825654433,CM
,235560,Contig_62671.fasta,0.008543949191814906,1.0470151197403293e-05,0.4342587833589945,CM
,235560,Contig_370401.fasta,0.02057956083161022,7.911628326399965e-05,0.46581765960111154,CM
,235560,Contig_2412.fasta,0.003537283221410547,2.0567935881295486e-06,0.3860675239845846,CM
,235560,Contig_370444.fasta,0.02538463529463489,0.00012615116997603527,0.4735970031065957,CM
,235560,Contig_57800.fasta,0.027685174074390695,0.00015290640653101031,0.4774631010911394,CM
,235560,Contig_56006.fasta,0.01755459311409014,6.327182526642364e-05,0.46489204080408997,CM
,235560,Contig_371401.fasta,0.0059488001087342575,6.548865441518667e-06,0.4179668057787553,CM
,235560,Contig_56492.fasta,0.0012361082693894178,0.0,0.31830873406075955,CM
,235560,Contig_3412.fasta,0.0025243368588879415,7.00062995807625e-07,0.3703314911510222,CM
