Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality
SM,235560,Contig_498294.fasta,0.014525541476358268,7.4697739568965564e-06,0.49855002416626387
SM,235560,Contig_54109.fasta,0.01594310765005892,8.883776881038027e-06,0.49927395934172314
SM,235560,Contig_53419.fasta,0.01849815916918171,1.2259446669700112e-05,0.5
SM,235560,Contig_62325.fasta,0.01972817332452343,1.4103853189037964e-05,0.5004852013585638
SM,235560,Contig_622395.fasta,0.014681568975287959,7.294200760464524e-06,0.49855002416626387
SM,235560,Contig_60482.fasta,0.0145823778955379,7.386456902365177e-06,0.49855002416626387
SM,235560,Contig_420569.fasta,0.01300612922654044,6.084129673813869e-06,0.49758803666184276
SM,235560,Contig_368046.fasta,0.018527086796735696,1.230575568243352e-05,0.5002424830261881
SM,235560,Contig_1062259.fasta,0.013249539056526085,5.963458519344537e-06,0.49734811957569913
SM,235560,Contig_499294.fasta,0.017171651931668103,1.057969723889165e-05,0.5
SM,235560,Contig_548087.fasta,0.013093855184561897,6.018809036153974e-06,0.496390760346487
SM,235560,Contig_5087.fasta,0.015989425209797275,8.850761599374081e-06,0.49951573849878933
SM,235560,Contig_1064064.fasta,0.01450897871129419,7.364498505675468e-06,0.49903241412675375
SM,235560,Contig_54661.fasta,0.015857918033733338,8.935244776009762e-06,0.49903241412675375
SM,235560,Contig_990919.fasta,0.010580626658935437,3.8068891303956043e-06,0.49448705656759345
SM,235560,Contig_61352.fasta,0.015844589523050824,9.02730361397259e-06,0.4997577519379845
SM,235560,Contig_555022.fasta,0.017221418206870127,1.0479339024083359e-05,0.5
SM,235560,Contig_57616.fasta,0.01717004340981876,1.0445965631208128e-05,0.49951573849878933
SM,235560,Contig_370211.fasta,0.018458476706670085,1.221027492993325e-05,0.5
SM,235560,Contig_1067056.fasta,0.014423766288695204,7.504285458443358e-06,0.49903241412675375
SM,235560,Contig_56653.fasta,0.014496266705169946,7.488279235874542e-06,0.49879110251450676
SM,235560,Contig_992350.fasta,0.013266080283945153,6.029163290323675e-06,0.49782818532818535
SM,235560,Contig_61602.fasta,0.014502139781558294,7.4478014733354376e-06,0.49879110251450676
SM,235560,Contig_135130.fasta,0.01599181320136026,8.959644382051136e-06,0.49927395934172314
SM,235560,Contig_1063408.fasta,0.01470358898747563,7.358120201290979e-06,0.49903241412675375
SM,235560,Contig_206987.fasta,0.01715158801283615,1.0498393132515667e-05,0.5
SM,235560,Contig_1309.fasta,0.01182982410660215,4.887535473953456e-06,0.49734811957569913
SM,235560,Contig_542531.fasta,0.011926627144327866,4.811925571471861e-06,0.49710843373493974
SM,235560,Contig_552864.fasta,0.014466972951049723,7.483527265393832e-06,0.49855002416626387
SM,235560,Contig_420338.fasta,0.015928990789562177,8.933997493732659e-06,0.49927395934172314
SM,235560,Contig_55389.fasta,0.011828438668944492,4.8174970095041715e-06,0.49734811957569913
SM,235560,Contig_427105.fasta,0.019937663977125816,1.4066688387261055e-05,0.5004852013585638
SM,235560,Contig_542688.fasta,0.010538412328796739,3.7795882603604976e-06,0.4949616122840691
SM,235560,Contig_544398.fasta,0.022451923333222698,1.833327657268459e-05,0.5009713453132588
SM,235560,Contig_498739.fasta,0.011968199536372029,4.746053561794105e-06,0.49710843373493974
SM,235560,Contig_54075.fasta,0.009184483274081843,2.800035782856451e-06,0.49189318073438243
SM,235560,Contig_56346.fasta,0.010559481207767542,3.7564478519761663e-06,0.49425011978917105
SM,235560,Contig_203889.fasta,0.017198508081477597,1.0510453707025628e-05,0.4997577519379845
SM,235560,Contig_500327.fasta,0.01585805601716753,8.883013793385345e-06,0.49903241412675375
SM,235560,Contig_544365.fasta,0.019972009245199956,1.4062580529479826e-05,0.5004852013585638
SM,235560,Contig_369516.fasta,0.013236649423653603,5.952006914768327e-06,0.496390760346487
SM,235560,Contig_547013.fasta,0.01854837778066838,1.2215010489648964e-05,0.5002424830261881
SM,235560,Contig_542675.fasta,0.009256984639434588,2.7753594151483383e-06,0.4883996212121212
SM,235560,Contig_368516.fasta,0.022436187413920866,1.838378387152811e-05,0.5007281553398059
SM,235560,Contig_58954.fasta,0.017109635684649648,1.0466827738960966e-05,0.5
SM,235560,Contig_24576300.fasta,0.014630810882036821,7.3523549179827835e-06,0.49806856591018833
SM,235560,Contig_994229.fasta,0.013183089136587164,6.0808999815625175e-06,0.49830917874396136
SM,235560,Contig_132049.fasta,0.019711184132595195,1.407325929967616e-05,0.5
SM,235560,Contig_56047.fasta,0.014590693354642054,7.267048370161653e-06,0.49855002416626387
SM,235560,Contig_549900.fasta,0.021120291274271105,1.608729342655714e-05,0.5007281553398059
SM,235560,Contig_56804.fasta,0.013239944583909929,6.0129595101764375e-06,0.49758803666184276
SM,235560,Contig_1760.fasta,0.015861935038241955,8.817991460825405e-06,0.49951573849878933
SM,235560,Contig_2226.fasta,0.013312045797522036,6.077626395914866e-06,0.49806856591018833
SM,235560,Contig_548773.fasta,0.017139928580197906,1.0514094247793804e-05,0.5
SM,235560,Contig_1123947.fasta,0.017293663838386087,1.0401564066794954e-05,0.4997577519379845
SM,235560,Contig_6091.fasta,0.02122085330115897,1.615370222137633e-05,0.5007281553398059
SM,235560,Contig_4736.fasta,0.017185102036497753,1.0621481996121045e-05,0.5
SM,235560,Contig_810436.fasta,0.01973097491366116,1.4223520681707012e-05,0.5002424830261881
SM,235560,Contig_53485.fasta,0.015826163415101714,8.985182812372854e-06,0.49903241412675375
SM,235560,Contig_53779.fasta,0.019797837255732097,1.4186652838615448e-05,0.5004852013585638
SM,235560,Contig_54269.fasta,0.014618187277854295,7.3069224495387315e-06,0.49903241412675375
SM,235560,Contig_135095.fasta,0.01715392319587831,1.0548157031353381e-05,0.5
SM,235560,Contig_543843.fasta,0.014524018316716045,7.484221583112454e-06,0.49806856591018833
SM,235560,Contig_555043.fasta,0.013207717048776725,5.9795730545756065e-06,0.49662975445353874
SM,235560,Contig_62494.fasta,0.022546958435346962,1.819778320336897e-05,0.5009713453132588
SM,235560,Contig_58762.fasta,0.017310974069957102,1.0366815458482302e-05,0.4997577519379845
SM,235560,Contig_499560.fasta,0.018411102517089134,1.2262507265013787e-05,0.5002424830261881
SM,235560,Contig_1065040.fasta,0.010576146637129556,3.6499194323369545e-06,0.49425011978917105
SM,235560,Contig_24574502.fasta,0.021202866346930697,1.614286765673097e-05,0.5007281553398059
SM,235560,Contig_55294.fasta,0.015797603663111417,8.914233125165514e-06,0.4997577519379845
SM,235560,Contig_208230.fasta,0.01593588328235222,8.72497091352183e-06,0.49903241412675375
SM,235560,Contig_367971.fasta,0.025117313641388982,2.288277054865849e-05,0.5014584346135148
SM,235560,Contig_4437.fasta,0.011955789396194664,4.897728296318801e-06,0.49662975445353874
SM,235560,Contig_138526.fasta,0.02109685823570153,1.6102819968350562e-05,0.5007281553398059
SM,235560,Contig_138563.fasta,0.01593368227188451,8.835661605889065e-06,0.49951573849878933
SM,235560,Contig_371134.fasta,0.014542098946043972,7.2852267470104395e-06,0.49855002416626387
SM,235560,Contig_54294.fasta,0.014741719991925233,7.442950517538387e-06,0.49806856591018833
SM,235560,Contig_59426.fasta,0.01322066815169971,6.056775476754757e-06,0.49830917874396136
SM,235560,Contig_502560.fasta,0.019812749628667053,1.4198910115804354e-05,0.5004852013585638
SM,235560,Contig_201670.fasta,0.017428250205208804,1.0254870401547746e-05,0.5
SM,235560,Contig_132684.fasta,0.00916851260493223,2.92466240793051e-06,0.4916587225929457
SM,235560,Contig_542344.fasta,0.017101898553299154,1.0365679002675098e-05,0.49879110251450676
SM,235560,Contig_545654.fasta,0.011952177351266111,4.734895289650394e-06,0.4947242206235012
SM,235560,Contig_499661.fasta,0.013274940421963505,6.024773085745817e-06,0.49758803666184276
SM,235560,Contig_368062.fasta,0.01454292050121969,7.492866123108826e-06,0.49927395934172314
SM,235560,Contig_133992.fasta,0.021194419960979767,1.6122597381288533e-05,0.5007281553398059
SM,235560,Contig_131676.fasta,0.013287419750639322,6.017734143229127e-06,0.49710843373493974
SM,235560,Contig_134010.fasta,0.019872979001243313,1.4196878171851172e-05,0.5002424830261881
SM,235560,Contig_548898.fasta,0.011897334585795243,4.801911698038931e-06,0.49662975445353874
SM,235560,Contig_421218.fasta,0.013066253249311613,6.224254696872749e-06,0.49734811957569913
SM,235560,Contig_56266.fasta,0.02129987875247008,1.6101853469004275e-05,0.5004852013585638
SM,235560,Contig_791989.fasta,0.013324397099778892,5.986775074236078e-06,0.49806856591018833
SM,235560,Contig_167.fasta,0.014535335910092866,7.521457284707363e-06,0.49830917874396136
SM,235560,Contig_131918.fasta,0.017216573952100387,1.0512303176325696e-05,0.5
SM,235560,Contig_545669.fasta,0.018406137238172963,1.2178136530122072e-05,0.5
