Method,Number of Swaps,Node,Eigenvector Centrality,Betweenness Centrality,Closeness Centrality,Methods
,3180,MG592525.1,0.008093246291275577,0.0,0.24005495534877913,CM
,3180,MG592526.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592527.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592528.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592529.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592530.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592531.1,0.0006806014455138121,0.0,0.1968203579017434,CM
,3180,MG592532.1,0.00544052445086674,0.0,0.23227989606622756,CM
,3180,MG592533.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592534.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592535.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592536.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592537.1,2.3287122380328396e-63,0.0,0.0,CM
,3180,MG592538.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592539.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592540.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592541.1,0.07791040125858163,0.005550416278696346,0.32232097937279897,CM
,3180,MG592542.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592543.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592544.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592545.1,2.3287122380328396e-63,0.0,0.0,CM
,3180,MG592546.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592547.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592548.1,0.0031130548027042348,0.0,0.230414194089792,CM
,3180,MG592549.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592550.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592551.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592552.1,0.004361952391683611,0.0,0.22543471248863736,CM
,3180,MG592553.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592554.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592559.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592560.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592561.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592562.1,0.0009311588943926268,0.0,0.2030907409853388,CM
,3180,MG592563.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592564.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592565.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592566.1,0.0006806014455138121,0.0,0.1968203579017434,CM
,3180,MG592567.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592569.1,0.00544052445086674,0.0,0.23227989606622756,CM
,3180,MG592571.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592572.1,0.0031130548027042348,0.0,0.230414194089792,CM
,3180,MG592573.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592574.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592575.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592576.1,0.0006806014455138121,0.0,0.1968203579017434,CM
,3180,MG592577.1,0.00544052445086674,0.0,0.23227989606622756,CM
,3180,MG592578.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592579.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592580.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592581.1,2.3287122380328396e-63,0.0,0.0,CM
,3180,MG592583.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592584.1,0.008093246291275577,0.0,0.24005495534877913,CM
,3180,MG592585.1,0.12707392050766247,0.056558721376920584,0.4249861802100608,CM
,3180,MG592587.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592588.1,0.07791040125858163,0.005550416278696346,0.32232097937279897,CM
,3180,MG592589.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592590.1,0.0008872248781964305,0.0,0.2009566876650025,CM
,3180,MG592591.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592592.1,6.7120560431729985e-46,0.0,0.0037313432835820895,CM
,3180,MG592593.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592594.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592595.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592596.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592597.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592599.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592600.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592601.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592603.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592605.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592606.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592607.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592608.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592609.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592610.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592611.1,0.008093246291275577,0.0,0.24005495534877913,CM
,3180,MG592612.1,0.036708320566121666,0.0062388606539588365,0.2919752383122555,CM
,3180,MG592614.1,3.15744843671447e-41,0.0,0.004975124378109453,CM
,3180,MG592615.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592617.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592618.1,0.008093246291275577,0.0,0.24005495534877913,CM
,3180,MG592619.1,0.10080902261305667,0.013396668136331204,0.355251605748348,CM
,3180,MG592620.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592621.1,0.03521290388482063,0.0050213043168731795,0.28758463322485317,CM
,3180,MG592622.1,0.10080902261305667,0.013396668136331204,0.355251605748348,CM
,3180,MG592623.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592624.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592625.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592626.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592627.1,0.0031130548027042348,0.0,0.230414194089792,CM
,3180,MG592629.1,0.000645849400366438,0.0,0.19581274514798025,CM
,3180,MG592630.1,0.004361952391683611,0.0,0.22543471248863736,CM
,3180,MG592631.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592632.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592633.1,0.0006806014455138121,0.0,0.1968203579017434,CM
,3180,MG592635.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592636.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592638.1,0.00544052445086674,0.0,0.23227989606622756,CM
,3180,MG592640.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592641.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592642.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592643.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592644.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592645.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592647.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592648.1,0.0009311588943926268,0.0,0.2030907409853388,CM
,3180,MG592649.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592650.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592651.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592654.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592655.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592656.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592657.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592658.1,0.01380969921164662,0.0,0.25785678349823915,CM
,3180,MG592659.1,2.3287122380328396e-63,0.0,0.0,CM
,3180,MG592660.1,0.022898621354475044,0.0,0.25785678349823915,CM
,3180,MG592661.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592663.1,0.09293958868202498,0.019580219424156872,0.3435517025650192,CM
,3180,MG592665.1,0.03521290388482063,0.0050213043168731795,0.28758463322485317,CM
,3180,MG592666.1,0.07940581793988266,0.005451964224245373,0.3232289257935674,CM
,3180,MG592667.1,0.05650719658540762,0.0,0.28976330468867784,CM
,3180,MG592668.1,0.021403204673174008,0.0,0.2549917081260365,CM
,3180,MG592671.1,0.07031689579705425,0.010803086971848142,0.3278464818763326,CM
,3180,MG592672.1,0.07791040125858163,0.005550416278696346,0.32232097937279897,CM
,3180,Aliivibrio fischeri,2.3287122380328396e-63,0.0,0.0,CM
,3180,Enterovibrio norvegicus,0.057385743122335665,0.042781230194584276,0.3097065280883034,CM
,3180,Shewanella sp. 10N.6,0.007178870426212365,0.04100285091396948,0.24971984473714126,CM
,3180,Shewanella sp. 10N.7,4.4653064016953305e-41,2.7950136955671083e-05,0.007462686567164179,CM
,3180,Vibrio alginolyticus,2.3287122380328396e-63,0.0,0.0,CM
,3180,Vibrio anguillarum,2.3287122380328396e-63,0.0,0.0,CM
,3180,Vibrio breoganii,0.24153083158900462,0.23215125309248952,0.35690907824795154,CM
,3180,Vibrio cyclitrophicus,0.14566239869940545,0.2502224577951706,0.35690907824795154,CM
,3180,Vibrio kanaloae,0.010667993616923182,8.746416594815054e-05,0.24597270880325062,CM
,3180,Vibrio lentus,0.5960284787288894,0.476406243076076,0.42108722442831714,CM
,3180,Vibrio parahaemolyticus,2.3287122380328396e-63,0.0,0.0,CM
,3180,Vibrio sp. 10N.1,0.04600914514506431,0.015021172624106403,0.29765569041949785,CM
,3180,Vibrio sp. 10N.2,0.00935829986318777,0.01377941751914584,0.25641624280830483,CM
,3180,Vibrio sp. 10N.3,0.0067917367756287345,0.0,0.24650111419273127,CM
,3180,Vibrio sp. 10N.4,0.0068123114548875536,0.006903683828050756,0.2481000403388463,CM
,3180,Vibrio sp. 10N.5,6.7120560431729985e-46,0.0,0.0037313432835820895,CM
,3180,Vibrio sp. F12,0.08536620965621582,0.09388394517211539,0.3236848199061112,CM
,3180,Vibrio sp. F13,0.032835982302949714,0.02872920772396219,0.3063985811928342,CM
,3180,Vibrio splendidus,0.22575742619809422,0.2155160646708362,0.35144339557952964,CM
,3180,Vibrio tasmaniensis,0.0098217084987914,0.013779417519145843,0.25990094825983334,CM
,3180,Vibrio vulnificus,2.3287122380328396e-63,0.0,0.0,CM
